14 16 0 26105 1000 0 8
41 44 9.948379
22 21 5.851207
14 31 7.988541
37 19 9.237231
6 33 3.678754
21 10 7.399900
24 10 9.411958
34 4 8.706294
33 8 2.100982
47 38 4.497365
2 43 2.014308
35 20 7.946097
4 44 4.116811
4 46 4.094150
0 4 1.381639 71.990102
1 4 16.253955 20.536173
2 12 8.580274 29.541179
2 4 3.700783 12.122572
3 11 4.993594 2.609757
3 9 0.684215 39.677759
4 11 4.970277 59.216789
5 11 4.623576 30.433406
5 6 15.274874 5.494906
6 11 12.609787 27.001233
6 9 3.683497 61.145939
7 11 12.573254 21.970455
7 8 11.611551 4.349069
10 13 5.124700 3.888223
10 12 9.801605 3.075012
12 13 6.748377 3.331300
