14 16 1 12946 888 0 8
41 44 6.294741
22 21 1.056270
14 31 8.590203
37 19 4.670005
6 33 8.719652
21 10 1.092966
24 10 6.385731
34 4 3.619135
33 8 1.863018
47 38 2.830287
2 43 4.667357
35 20 2.942373
4 44 2.650441
4 46 8.239244
0 4 7.786925 36.877353
1 4 12.970879 26.196230
2 12 1.742808 30.883050
2 4 15.261567 14.057241
3 11 2.283571 2.736201
3 9 17.381401 22.505296
4 11 9.058453 44.510404
5 11 16.550794 19.252094
5 6 14.969586 4.602519
6 11 7.863868 28.738589
6 9 16.102638 44.043327
7 11 17.081059 24.086747
7 8 13.775835 4.811852
10 13 12.675623 4.099806
10 12 8.042515 4.434188
12 13 19.763876 2.915411
