14 16 1 24930 1556 0 8
41 44 6.917076
22 21 8.539776
14 31 9.076810
37 19 8.884323
6 33 1.254241
21 10 8.728432
24 10 4.467910
34 4 4.010920
33 8 2.462840
47 38 6.504003
2 43 6.572849
35 20 0.202271
4 44 8.779157
4 46 8.041062
0 4 1.331093 41.762546
1 4 12.453986 39.275854
2 12 14.509346 20.777556
2 4 0.791094 13.175292
3 11 3.199770 2.496553
3 9 19.751561 37.878658
4 11 16.965661 33.962305
5 11 4.875969 34.385964
5 6 13.807023 4.858243
6 11 10.541907 16.319614
6 9 4.464004 57.207756
7 11 0.511488 22.442723
7 8 12.924453 6.697128
10 13 5.631543 6.042813
10 12 11.077809 3.726295
12 13 16.095398 2.171367
