18 23 1 8541 534 0 8
4 47 5.214659
30 26 5.885036
21 24 3.666606
48 36 2.934856
11 43 0.293597
20 15 5.278399
45 8 8.520343
12 16 7.181618
29 31 7.790924
37 37 6.891163
7 1 7.521959
28 21 5.898832
4 34 7.444218
12 12 5.009584
10 41 5.523138
48 32 7.311589
44 26 1.653082
25 47 1.496011
0 17 7.471944 41.810361
0 14 1.622207 14.514064
1 16 13.326383 15.054147
1 15 12.885801 19.733598
1 8 16.977719 8.164652
1 7 5.709052 22.023303
2 11 11.820241 10.136846
2 8 13.953873 19.920428
2 5 18.066318 17.064852
3 9 14.730639 13.536460
3 8 0.092518 31.856983
3 5 7.473472 49.897688
4 14 3.401401 3.565431
5 13 2.936456 16.016863
6 17 0.798804 83.329371
6 16 17.843970 23.371615
7 13 0.138454 5.654150
7 9 9.776673 64.427856
8 17 0.267216 27.595812
8 10 5.489238 42.154637
10 13 4.053396 22.501613
10 12 3.865596 51.689457
14 17 8.677414 28.977818
