12 14 1 284 683 0 8
18 0 2.044581
42 24 2.542356
32 7 7.996600
34 32 3.418022
2 23 5.206301
41 11 0.244566
11 4 8.953588
12 12 5.231636
38 34 5.492392
41 17 4.702041
39 18 8.548505
42 42 1.782966
0 8 19.090376 67.711656
1 10 3.260995 12.832254
1 3 11.698019 15.617595
1 2 14.115908 23.060680
2 5 1.025724 16.865681
3 11 8.280401 22.283866
3 10 5.987120 18.488290
4 7 12.495526 18.999868
5 9 16.784612 9.076116
6 11 14.342881 66.354188
6 10 3.054010 34.230906
7 9 12.281926 31.162541
8 11 19.086102 10.528813
9 10 14.527924 2.542990
