13 18 1 12226 308 0 8
30 17 8.667182
1 26 7.601952
16 10 5.334822
22 35 6.424103
33 30 8.771612
8 11 0.538586
21 12 6.587789
47 18 3.578038
30 16 4.654829
17 16 5.501472
21 9 9.874253
17 10 9.843071
2 41 3.614085
0 10 6.045468 17.546170
0 9 13.799117 22.919479
1 12 12.507887 28.556520
1 2 4.066408 32.051261
2 11 0.815436 1.736117
2 9 8.198361 11.903175
2 5 19.275059 12.853296
3 9 13.171455 37.497224
3 4 19.892114 22.817360
4 6 12.971466 32.997089
5 11 3.354026 13.837425
5 9 11.638931 15.708398
5 6 17.670766 23.814388
6 9 7.532548 5.925156
6 7 0.634732 49.923535
8 9 6.561873 22.594467
9 11 9.917594 8.004060
10 11 4.671230 4.197525
