18 23 0 45094 456 0 8
4 47 4.296912
30 26 4.834464
21 24 9.267109
48 36 7.386702
11 43 1.822174
20 15 1.625449
45 8 6.281861
12 16 8.020095
29 31 9.524484
37 37 4.851592
7 1 2.497303
28 21 6.571389
4 34 9.985258
12 12 2.217244
10 41 9.545640
48 32 4.403835
44 26 2.777071
25 47 2.928348
0 17 14.657546 33.352345
0 14 3.905001 8.834482
1 16 10.807895 21.410859
1 15 16.741330 19.371385
1 8 14.129524 6.553224
1 7 0.885033 33.738080
2 11 1.363143 11.753631
2 8 9.400766 16.239653
2 5 14.198310 16.361518
3 9 8.700270 18.032470
3 8 11.700632 29.704613
3 5 15.233107 67.206043
4 14 18.373968 2.777578
5 13 3.934688 16.946004
6 17 5.221737 59.567491
6 16 18.945776 26.853591
7 13 10.614459 7.975857
7 9 10.466224 37.303500
8 17 3.270010 17.665326
8 10 7.126213 50.608976
10 13 19.976874 22.595014
10 12 8.266082 46.409148
14 17 18.565208 17.237926
