17 24 1 49318 2848 0 8
16 47 3.848890
24 49 7.995409
33 45 8.219983
12 34 0.284840
12 25 2.560836
24 9 9.119823
31 2 1.565642
16 15 6.072204
24 46 0.353069
45 28 9.432371
26 31 6.457250
26 5 0.450462
32 33 1.683343
46 47 4.731144
13 13 5.249500
8 18 7.107878
27 7 7.946344
0 10 1.564978 26.883720
0 8 17.360210 13.574871
0 3 19.976003 20.636235
0 2 19.093633 18.330861
0 1 5.440876 12.644479
1 8 18.395411 5.886966
1 3 0.603924 25.035992
2 13 2.057252 17.160117
2 12 6.662872 22.303374
3 8 15.283534 23.062082
3 4 19.323333 13.407370
4 15 8.658897 14.507901
4 7 16.890595 17.360605
5 16 1.700121 5.773494
5 10 6.241339 30.252796
6 16 15.886281 12.035572
6 11 11.267920 8.106865
7 11 18.150440 23.508819
8 15 14.664498 50.379313
8 9 1.911290 51.506009
9 10 16.490514 19.336729
11 16 6.171807 2.270358
12 14 6.399892 51.164781
14 15 14.138326 9.980479
