12 14 0 7552 290 0 8
18 0 5.822501
42 24 0.235746
32 7 1.897534
34 32 0.517532
2 23 4.088263
41 11 4.873435
11 4 4.393096
12 12 9.684975
38 34 6.137703
41 17 0.091891
39 18 3.066251
42 42 7.674499
0 8 7.384366 43.955716
1 10 6.884967 10.845953
1 3 1.341025 12.759325
1 2 7.774263 29.529476
2 5 6.997429 10.508201
3 11 8.433091 21.798568
3 10 19.741236 15.249705
4 7 1.458214 27.574767
5 9 16.047609 10.855037
6 11 7.828460 92.049014
6 10 1.334837 57.161435
7 9 4.695627 42.469613
8 11 17.649717 13.900161
9 10 3.357111 2.690613
