15 22 1 37465 305 0 8
28 16 5.232915
45 16 9.759300
3 17 8.631058
34 38 7.109200
39 10 3.929344
28 40 3.888015
23 18 1.229166
5 7 5.443471
36 6 5.059964
34 24 7.423989
44 19 4.560843
47 8 0.160489
37 42 4.523966
4 25 7.554548
37 44 9.066552
0 9 6.357053 11.893590
0 6 10.821973 10.334788
1 10 11.842552 3.751928
1 8 6.321302 13.516586
1 2 10.133853 57.504005
2 7 3.500621 19.042162
3 14 1.698282 8.941148
3 11 18.312216 36.072369
3 5 1.584203 10.171185
4 10 6.382513 18.313008
4 9 3.350362 21.885002
4 8 0.329833 7.210211
4 7 3.688822 57.120560
4 6 13.791268 26.342240
5 14 4.560616 16.120982
6 13 16.523933 32.320963
6 11 10.306812 40.192969
6 8 14.646947 24.189923
8 14 7.439505 42.098359
9 11 9.524465 21.613576
10 14 18.313001 48.773055
12 14 4.230711 3.302509
