15 22 0 22992 347 0 8
28 16 6.517042
45 16 8.640567
3 17 4.734449
34 38 0.269459
39 10 2.175531
28 40 8.877373
23 18 2.757191
5 7 2.177175
36 6 7.932930
34 24 2.098087
44 19 7.964652
47 8 6.373751
37 42 1.009742
4 25 5.765446
37 44 7.169782
0 9 16.544269 12.615651
0 6 17.145486 10.447951
1 10 19.703451 3.913150
1 8 4.127836 14.172234
1 2 1.623975 76.831361
2 7 14.743487 19.247362
3 14 9.964969 8.196558
3 11 16.026843 52.814173
3 5 9.587762 7.272939
4 10 3.537970 13.124735
4 9 3.250486 25.226844
4 8 18.293173 7.263088
4 7 13.248525 66.756143
4 6 11.863848 30.609514
5 14 5.753370 17.367480
6 13 0.499309 26.528932
6 11 5.006126 28.986932
6 8 7.046576 33.300220
8 14 18.713072 46.964451
9 11 1.285574 32.133849
10 14 8.921596 26.399022
12 14 4.774460 3.602906
