18 23 1 45359 1212 0 8
4 47 0.786223
30 26 2.892264
21 24 2.506429
48 36 7.958624
11 43 7.529638
20 15 2.645018
45 8 9.766395
12 16 2.798877
29 31 9.893037
37 37 8.456586
7 1 3.550959
28 21 0.059631
4 34 6.065527
12 12 5.440503
10 41 8.252857
48 32 1.884469
44 26 4.168123
25 47 6.497226
0 17 13.552010 33.713481
0 14 19.113313 16.703112
1 16 2.534816 20.054032
1 15 3.168924 30.427160
1 8 7.969569 7.574868
1 7 15.251006 31.000809
2 11 11.683094 10.877580
2 8 13.578782 11.180539
2 5 16.094810 12.496587
3 9 7.133133 21.466006
3 8 18.654892 21.309562
3 5 8.794481 42.081035
4 14 16.177359 4.335082
5 13 15.279868 16.949375
6 17 8.011732 87.540739
6 16 12.054373 25.486127
7 13 7.643931 4.312748
7 9 10.212360 50.880711
8 17 3.240729 24.886033
8 10 19.889825 62.092778
10 13 3.491932 18.855773
10 12 19.776223 58.221475
14 17 16.176365 28.413496
