17 24 0 24652 1109 0 8
16 47 0.248590
24 49 9.207163
33 45 4.898466
12 34 0.128280
12 25 7.915313
24 9 2.979207
31 2 0.382939
16 15 8.463016
24 46 4.525503
45 28 4.978772
26 31 1.175331
26 5 8.148412
32 33 6.634343
46 47 1.430771
13 13 0.401684
8 18 6.032079
27 7 3.803385
0 10 4.914938 24.463453
0 8 14.350184 8.532400
0 3 5.226388 25.482164
0 2 1.343718 21.989855
0 1 15.021223 10.790079
1 8 18.989975 5.220552
1 3 13.943049 20.536094
2 13 19.795652 25.968623
2 12 19.743716 14.293361
3 8 9.698394 30.229899
3 4 12.552310 9.229318
4 15 10.467139 15.620383
4 7 15.046225 18.795825
5 16 17.764514 4.279037
5 10 15.799982 39.597169
6 16 1.780801 8.122774
6 11 6.537562 6.039385
7 11 18.184639 25.548465
8 15 1.824206 51.217832
8 9 17.933737 54.665017
9 10 14.332035 35.436799
11 16 18.226756 4.128197
12 14 16.410868 39.000146
14 15 12.015064 13.442951
