12 14 1 27129 1499 0 8
18 0 0.631430
42 24 5.409138
32 7 1.555190
34 32 2.570280
2 23 1.840528
41 11 4.938340
11 4 5.905054
12 12 4.491967
38 34 5.785947
41 17 0.746172
39 18 0.694438
42 42 1.487576
0 8 15.807804 56.566328
1 10 12.151317 11.327736
1 3 17.624032 21.683095
1 2 10.675590 20.118778
2 5 16.760342 17.881702
3 11 7.064373 20.175349
3 10 5.539097 29.292782
4 7 1.908582 28.565903
5 9 2.212464 9.519175
6 11 12.993442 97.333172
6 10 2.805154 51.701287
7 9 16.711797 56.110137
8 11 9.944110 14.615761
9 10 4.253729 2.872870
