16 24 0 35937 1348 0 8
4 9 0.043367
1 19 0.938554
24 26 7.161013
4 4 5.517846
36 28 6.607485
13 9 4.502971
30 20 0.111451
31 45 1.304041
16 18 9.022183
37 38 5.169684
17 29 5.878220
46 22 9.237190
47 23 8.043264
4 24 4.617471
34 42 2.003510
26 49 3.744244
0 9 11.121115 49.718558
0 5 2.544110 15.362538
0 3 18.156856 7.497647
1 13 11.341113 6.538400
1 5 6.190076 30.779965
2 6 16.483696 13.203491
2 3 15.742574 31.384578
3 5 1.198285 17.179221
4 14 7.693895 26.601133
4 12 10.834652 19.474231
6 12 12.456879 31.676871
6 7 14.744204 41.836846
7 15 5.199174 7.298360
7 13 18.882775 56.812520
7 12 17.225604 46.835460
7 9 17.068561 12.156552
8 15 0.510237 46.166876
8 13 18.337308 26.572987
8 10 2.039197 21.354600
8 9 18.076800 43.033710
9 15 0.799348 21.957221
9 14 9.340824 8.640124
11 12 7.932366 2.583904
14 15 14.161605 16.231759
