12 14 1 7152 290 0 8
18 0 8.215690
42 24 9.435192
32 7 6.809066
34 32 0.909990
2 23 0.494386
41 11 3.884029
11 4 7.965064
12 12 6.535843
38 34 7.002598
41 17 5.080034
39 18 5.161779
42 42 9.914226
0 8 9.504837 76.318896
1 10 3.339611 8.322774
1 3 11.014073 14.215198
1 2 14.308029 35.466579
2 5 10.041409 14.020534
3 11 8.408856 21.574262
3 10 12.855660 16.074987
4 7 4.437721 19.351836
5 9 4.982665 10.716638
6 11 12.153508 97.710245
6 10 13.466686 37.335928
7 9 4.841822 49.988384
8 11 9.903617 9.496466
9 10 15.239941 4.238859
