17 24 1 44967 1191 0 8
16 47 8.067086
24 49 0.481456
33 45 7.713401
12 34 6.088309
12 25 3.346562
24 9 2.991358
31 2 1.084280
16 15 3.359927
24 46 9.056850
45 28 7.040731
26 31 0.763125
26 5 1.734185
32 33 9.183381
46 47 1.117944
13 13 6.816475
8 18 5.512797
27 7 6.126312
0 10 4.895323 27.664218
0 8 12.821399 8.774349
0 3 13.959905 24.729911
0 2 19.586339 26.500696
0 1 11.200250 15.664935
1 8 2.630181 5.188484
1 3 19.674361 35.442755
2 13 17.864434 25.493273
2 12 10.940971 21.133699
3 8 1.083879 20.837778
3 4 11.277411 14.899289
4 15 7.190993 15.801049
4 7 2.665948 17.665312
5 16 15.039549 4.607490
5 10 16.583350 40.093443
6 16 5.622910 8.737759
6 11 9.058655 6.262055
7 11 17.842257 27.184232
8 15 9.408053 37.116312
8 9 1.011608 51.761191
9 10 12.018490 19.820431
11 16 17.509825 2.643232
12 14 2.406142 43.714312
14 15 6.794015 12.506689
