18 23 1 46077 1272 0 8
4 47 4.280957
30 26 4.465879
21 24 0.352300
48 36 4.397479
11 43 5.368849
20 15 8.215947
45 8 8.019847
12 16 3.964551
29 31 3.868954
37 37 8.253881
7 1 2.009765
28 21 9.018285
4 34 5.044493
12 12 2.597439
10 41 9.632444
48 32 4.525261
44 26 2.142249
25 47 5.008232
0 17 7.879570 27.678173
0 14 14.874971 12.271541
1 16 11.192420 23.009429
1 15 4.555817 34.155845
1 8 18.983640 5.518872
1 7 6.760190 26.426283
2 11 14.229389 14.841065
2 8 19.679147 18.970531
2 5 6.429647 10.424716
3 9 19.064041 19.942974
3 8 3.848948 33.752115
3 5 18.378278 62.250654
4 14 5.660788 2.446875
5 13 1.150406 10.070457
6 17 7.857655 76.068470
6 16 1.071473 28.093437
7 13 0.091169 7.147445
7 9 8.607837 58.681951
8 17 11.949866 25.797109
8 10 12.930386 61.687963
10 13 18.831129 18.688549
10 12 9.908053 65.759513
14 17 15.382525 26.705451
