13 18 1 14051 294 0 8
30 17 2.380262
1 26 1.754069
16 10 9.561152
22 35 5.244411
33 30 6.377377
8 11 6.960025
21 12 6.895050
47 18 0.665674
30 16 3.504989
17 16 0.270153
21 9 0.171789
17 10 0.020337
2 41 4.527176
0 10 9.807996 20.956131
0 9 19.037592 22.337086
1 12 7.789471 29.018497
1 2 2.583942 31.217627
2 11 13.954881 1.990680
2 9 18.715915 11.357743
2 5 9.308177 15.207582
3 9 18.760431 28.615390
3 4 12.221223 17.009979
4 6 11.663255 25.441803
5 11 14.009778 14.191385
5 9 5.263576 12.569940
5 6 5.749358 18.123303
6 9 8.340182 9.128340
6 7 12.314228 34.812320
8 9 0.899177 24.306447
9 11 11.658060 6.636667
10 11 0.727858 8.233176
