13 18 0 46439 821 0 8
30 17 3.782745
1 26 1.932433
16 10 1.985783
22 35 6.406801
33 30 5.831093
8 11 0.918937
21 12 0.562175
47 18 3.686341
30 16 7.442164
17 16 3.519343
21 9 4.288231
17 10 6.028217
2 41 2.648861
0 10 17.749767 18.058364
0 9 7.172222 16.937817
1 12 18.329105 23.737901
1 2 4.975747 24.964611
2 11 11.123472 1.203299
2 9 3.528157 10.766646
2 5 18.707953 13.120184
3 9 10.935864 34.283836
3 4 10.869327 16.941401
4 6 11.906472 41.645582
5 11 11.314957 15.774885
5 9 16.678768 12.132709
5 6 10.941339 21.147841
6 9 19.477994 8.927391
6 7 3.619529 52.723322
8 9 9.511110 16.104215
9 11 10.757141 6.410789
10 11 12.949730 7.562463
