18 23 0 35284 1929 0 8
4 47 2.931148
30 26 3.232864
21 24 9.686324
48 36 4.482594
11 43 0.898677
20 15 9.355624
45 8 1.023351
12 16 3.966743
29 31 0.579878
37 37 1.047258
7 1 5.558916
28 21 2.630226
4 34 1.047222
12 12 4.346920
10 41 4.191258
48 32 0.666324
44 26 9.316976
25 47 1.721918
0 17 0.544722 25.395539
0 14 5.748865 14.880377
1 16 14.969920 19.722004
1 15 14.842850 32.606436
1 8 15.197056 5.481006
1 7 3.629099 33.995856
2 11 18.881990 11.661358
2 8 9.996873 15.995620
2 5 11.892182 12.608346
3 9 9.893881 15.854579
3 8 9.867878 39.122511
3 5 10.943500 55.979693
4 14 14.082839 3.927467
5 13 3.510845 16.933079
6 17 18.271292 77.611650
6 16 19.601716 24.296621
7 13 2.028067 7.763203
7 9 6.990305 41.384386
8 17 19.720782 30.509321
8 10 18.496260 40.612016
10 13 14.852850 21.095692
10 12 5.542064 36.657386
14 17 12.220186 27.250151
