18 23 0 7291 2236 0 8
4 47 3.768485
30 26 5.076010
21 24 5.526291
48 36 5.006016
11 43 3.199148
20 15 0.703646
45 8 9.237946
12 16 1.921006
29 31 1.152233
37 37 6.301215
7 1 5.237551
28 21 1.928885
4 34 5.487271
12 12 5.345708
10 41 5.216646
48 32 0.990162
44 26 1.674891
25 47 8.914314
0 17 9.878463 24.339690
0 14 9.085633 10.243984
1 16 13.516867 16.804214
1 15 5.929918 23.684725
1 8 5.646631 9.065830
1 7 16.973780 37.407793
2 11 3.870632 14.528858
2 8 9.207233 14.417561
2 5 13.524096 15.341028
3 9 12.358556 16.907424
3 8 12.918991 36.706377
3 5 7.841209 43.681728
4 14 15.935528 4.111767
5 13 7.210053 16.461145
6 17 1.882408 83.091099
6 16 1.096509 22.569561
7 13 9.183982 6.352174
7 9 15.766891 49.271825
8 17 15.148033 18.719600
8 10 18.259959 40.358396
10 13 18.030469 12.563144
10 12 18.949314 58.375406
14 17 2.359540 17.691156
