12 14 0 41979 1732 0 8
18 0 0.137567
42 24 4.840810
32 7 4.773913
34 32 7.408186
2 23 7.323084
41 11 3.422103
11 4 4.712720
12 12 1.683671
38 34 8.544666
41 17 1.973037
39 18 9.426559
42 42 3.635588
0 8 7.502548 49.367645
1 10 8.196633 11.192052
1 3 6.984668 21.387045
1 2 8.023988 35.981757
2 5 1.377602 13.132400
3 11 19.810483 16.141062
3 10 12.857525 27.236295
4 7 4.790109 29.237305
5 9 2.104827 7.783850
6 11 6.221298 53.688974
6 10 11.443462 49.753659
7 9 6.432614 30.954699
8 11 10.463110 17.122766
9 10 15.377001 3.331736
