12 14 0 47973 277 0 8
18 0 6.457157
42 24 5.444608
32 7 7.164282
34 32 1.732167
2 23 3.539063
41 11 2.304684
11 4 9.874788
12 12 8.266200
38 34 3.139408
41 17 0.043600
39 18 8.104482
42 42 9.963897
0 8 5.546583 72.358536
1 10 14.570906 9.717701
1 3 14.493506 15.799534
1 2 19.156225 24.611105
2 5 11.491839 9.849972
3 11 2.224768 19.555155
3 10 18.710226 19.159049
4 7 19.715840 23.010838
5 9 10.231783 9.278026
6 11 3.841067 50.778317
6 10 15.037164 33.059593
7 9 8.199126 40.177000
8 11 7.054976 17.730469
9 10 5.925350 2.765069
