17 24 0 7934 420 0 8
16 47 7.226657
24 49 5.384743
33 45 8.625790
12 34 5.075838
12 25 7.052547
24 9 3.712079
31 2 8.915789
16 15 8.734541
24 46 1.062353
45 28 8.653960
26 31 1.754604
26 5 8.738996
32 33 7.807081
46 47 1.006149
13 13 9.680768
8 18 6.516469
27 7 7.189087
0 10 4.432223 30.731898
0 8 12.743951 13.602300
0 3 16.077466 16.157158
0 2 7.342511 25.901956
0 1 15.672849 11.345360
1 8 0.459494 4.559183
1 3 2.456390 30.351452
2 13 2.370156 22.960314
2 12 5.064483 23.907364
3 8 7.132130 30.950276
3 4 13.944333 10.303227
4 15 0.203980 11.793807
4 7 6.734828 20.169349
5 16 19.465839 6.457207
5 10 8.851081 28.824377
6 16 18.672112 10.835371
6 11 7.587165 9.703667
7 11 17.041261 22.214511
8 15 1.680231 38.158071
8 9 11.181170 33.721091
9 10 14.778325 35.925042
11 16 8.953750 3.537534
12 14 6.553471 51.358268
14 15 16.942686 11.074673
