16 24 0 49884 376 0 8
4 9 9.670982
1 19 2.602046
24 26 4.050812
4 4 4.295418
36 28 3.732081
13 9 5.615353
30 20 2.063414
31 45 5.047628
16 18 1.930722
37 38 0.769263
17 29 0.049203
46 22 3.919945
47 23 3.496672
4 24 5.823577
34 42 8.811840
26 49 8.614998
0 9 18.715061 59.281424
0 5 16.005709 13.995515
0 3 11.790981 9.213287
1 13 14.248556 10.214650
1 5 1.534211 16.655832
2 6 9.858850 13.846427
2 3 9.539312 30.726624
3 5 0.010929 19.893312
4 14 6.745810 24.567296
4 12 2.207566 17.279822
6 12 12.728591 32.778816
6 7 1.837959 40.410816
7 15 12.401226 10.970831
7 13 1.260461 50.756930
7 12 7.301529 32.709333
7 9 11.036334 17.743224
8 15 9.591602 42.371913
8 13 2.869737 18.140354
8 10 2.078003 11.808918
8 9 2.708191 53.821525
9 15 9.754635 18.365992
9 14 4.281178 8.141760
11 12 11.211226 2.778502
14 15 14.037350 12.911432
