12 14 1 1215 1917 0 8
18 0 4.227523
42 24 7.274347
32 7 7.485427
34 32 0.345237
2 23 0.798886
41 11 2.923978
11 4 6.664240
12 12 6.409984
38 34 7.841010
41 17 6.023012
39 18 2.010908
42 42 5.099768
0 8 19.509948 59.548253
1 10 8.611627 13.280380
1 3 7.638467 20.212391
1 2 12.823189 25.758172
2 5 16.225527 16.648716
3 11 1.464678 12.904154
3 10 18.725653 19.715552
4 7 15.481859 23.450963
5 9 13.715235 6.805443
6 11 11.139857 64.030864
6 10 1.084157 44.240046
7 9 9.861702 46.834954
8 11 5.158811 12.044407
9 10 2.614133 2.535888
