12 14 1 32879 1981 0 8
18 0 1.488091
42 24 8.468215
32 7 6.886791
34 32 2.724805
2 23 4.639430
41 11 6.548368
11 4 0.114092
12 12 7.958907
38 34 6.727482
41 17 0.327786
39 18 1.264035
42 42 9.657605
0 8 5.677092 59.901754
1 10 11.683708 11.038523
1 3 6.109181 20.034827
1 2 3.678065 33.054629
2 5 18.188841 12.374558
3 11 3.509712 18.733590
3 10 6.716224 20.057016
4 7 6.070650 29.206936
5 9 1.282204 10.659471
6 11 18.507752 55.532092
6 10 16.420884 59.821626
7 9 7.497495 35.250716
8 11 4.185547 13.200680
9 10 2.972583 2.617911
