19 30 0 2731 1511 0 8
42 38 0.025105
1 40 4.709593
31 1 3.377381
17 1 6.696286
47 40 1.012680
22 34 7.084069
41 42 5.553648
39 36 2.773470
3 14 3.236600
17 17 7.005411
8 36 6.071760
39 6 7.404886
46 38 0.437750
18 33 8.991759
45 41 8.795290
44 22 0.061115
21 14 0.727353
31 37 1.402815
19 6 6.497349
0 14 0.208360 5.920148
0 12 19.763729 4.887703
0 7 0.615244 4.834930
0 6 16.404369 5.627990
1 18 18.317050 44.303707
1 10 12.458928 8.113238
1 6 9.545652 76.830381
2 18 11.759833 25.488898
2 16 13.381828 25.890154
3 18 17.117951 6.157163
4 10 16.877951 78.125006
4 7 14.664800 13.086128
5 18 7.244989 53.157342
5 13 17.875681 6.649617
5 12 15.061012 34.914687
5 10 16.607539 21.828655
6 17 15.308896 19.716178
6 13 2.088740 44.915203
6 12 3.671028 11.501336
7 12 18.956540 14.011703
7 9 18.619575 31.958444
8 15 0.355339 65.616227
9 18 10.629158 15.744840
9 16 19.736238 8.028793
9 11 14.982301 29.529608
10 16 3.866015 47.088347
11 18 6.115660 31.860253
12 14 9.613704 6.092257
13 17 10.786196 22.687695
14 15 2.060345 26.151061
