15 22 0 43240 1146 0 8
28 16 6.671133
45 16 9.229614
3 17 0.901711
34 38 4.194797
39 10 9.458988
28 40 4.803036
23 18 7.198181
5 7 7.486972
36 6 5.543636
34 24 1.025022
44 19 9.356778
47 8 5.941126
37 42 5.656145
4 25 9.554302
37 44 2.275344
0 9 4.787522 18.996262
0 6 1.449628 5.951794
1 10 13.195106 3.425724
1 8 8.248862 14.626408
1 2 14.752325 46.265318
2 7 7.236999 11.617175
3 14 13.424711 12.858899
3 11 13.402439 54.425308
3 5 11.751394 8.464461
4 10 15.156570 18.123326
4 9 4.811932 22.796647
4 8 5.643314 7.388233
4 7 11.602976 61.265755
4 6 7.781455 21.785447
5 14 3.465474 11.284459
6 13 0.907789 32.733800
6 11 14.436552 36.728894
6 8 9.919178 19.777154
8 14 4.100864 52.518326
9 11 9.656520 39.342715
10 14 0.951195 50.434373
12 14 17.191020 3.689352
