13 18 1 4550 1665 0 8
30 17 0.711446
1 26 7.603830
16 10 4.783692
22 35 8.897454
33 30 6.710695
8 11 3.376293
21 12 1.864299
47 18 4.407979
30 16 1.659797
17 16 1.289925
21 9 3.276224
17 10 5.806386
2 41 4.529803
0 10 7.085591 21.968587
0 9 11.437894 23.700067
1 12 3.255993 21.405678
1 2 1.512181 29.815024
2 11 1.912797 1.529581
2 9 1.739172 12.004892
2 5 9.316935 9.158431
3 9 3.872480 20.671993
3 4 19.597868 19.542396
4 6 7.554464 27.361128
5 11 3.090280 13.205130
5 9 15.917838 10.797982
5 6 9.791812 17.483770
6 9 9.398728 11.098022
6 7 10.850205 48.489290
8 9 12.832096 24.997918
9 11 14.812579 11.380739
10 11 6.413486 5.003387
