17 24 0 41428 2098 0 8
16 47 1.345943
24 49 9.832676
33 45 0.445382
12 34 8.091865
12 25 4.326787
24 9 8.058609
31 2 5.538697
16 15 9.615952
24 46 3.319320
45 28 3.664647
26 31 2.517009
26 5 1.146718
32 33 8.909614
46 47 0.863756
13 13 6.356443
8 18 1.436512
27 7 6.558207
0 10 12.133223 33.722341
0 8 13.658153 9.461275
0 3 9.471584 20.699227
0 2 1.184616 21.571975
0 1 7.434419 11.402620
1 8 0.048044 3.826115
1 3 15.617929 27.984376
2 13 8.801520 14.954854
2 12 18.923661 21.981144
3 8 12.625911 31.781701
3 4 16.686998 13.500475
4 15 17.330349 15.828046
4 7 1.557987 11.697125
5 16 3.448528 6.336680
5 10 18.022601 37.853416
6 16 10.016483 11.706493
6 11 0.035475 8.791858
7 11 0.592572 16.740495
8 15 8.879600 47.578704
8 9 17.162474 30.116363
9 10 7.284624 34.925705
11 16 5.450188 4.160262
12 14 19.950448 31.589753
14 15 19.411246 12.109807
