12 14 0 33534 277 0 8
18 0 1.104206
42 24 6.568432
32 7 4.351532
34 32 6.997297
2 23 9.669503
41 11 2.831843
11 4 7.931146
12 12 1.928494
38 34 2.242275
41 17 8.015307
39 18 9.840733
42 42 9.632511
0 8 18.612641 61.771482
1 10 1.763364 10.106891
1 3 5.270781 17.857236
1 2 3.231494 19.971347
2 5 1.926044 17.720649
3 11 8.022226 13.615739
3 10 11.808448 25.172980
4 7 13.948421 21.264764
5 9 7.878926 8.565989
6 11 10.761708 94.392758
6 10 7.198668 32.894912
7 9 0.354794 36.426273
8 11 0.618595 14.696491
9 10 17.346902 2.706960
