14 15 0 3822 942 0 10
8 35 9.748816
27 6 5.155277
3 29 9.539564
34 23 7.743725
13 10 4.928801
19 38 12.071982
20 30 13.991493
17 32 7.075089
46 45 17.837538
28 24 7.755323
6 32 19.182711
31 8 18.589771
36 23 8.743552
17 29 16.185844
0 2 14.554623 14.625808
1 11 16.208881 7.879706
2 10 35.641672 8.037845
2 5 39.521565 36.687069
2 4 0.167338 40.524403
3 11 8.786257 29.175411
3 9 0.508833 6.891427
4 11 26.512495 34.691375
5 7 20.147577 7.461201
6 11 32.834879 43.979323
6 10 1.722691 25.316371
6 9 24.485621 12.602967
7 8 7.608678 44.117949
11 13 17.367191 47.385417
12 13 15.732807 21.551965
