10 16 0 37076 817 0 10
13 31 6.323001
30 28 19.505219
22 23 9.661563
35 16 3.957748
0 19 19.574930
8 0 11.841477
23 35 1.138454
21 8 17.226091
29 14 8.009405
29 32 4.191540
0 9 19.347224 31.361276
0 2 4.942121 15.790939
1 9 34.835517 6.972717
1 8 10.862039 15.965497
1 6 32.924091 18.565634
2 8 20.882200 17.886452
2 7 47.182627 28.843336
2 6 11.816118 23.211941
3 8 14.594318 9.038410
3 6 44.915951 23.469249
4 9 18.025896 46.184039
5 8 46.814883 47.287021
5 7 42.616324 23.788025
6 9 30.766401 10.252628
7 9 46.442088 43.351818
7 8 33.494686 18.249050
