13 14 1 13725 1136 0 10
36 30 3.894781
28 4 9.869678
28 24 13.483341
31 18 18.808021
4 43 17.927645
8 10 19.329252
15 3 6.255067
32 22 18.112393
1 22 7.572053
33 36 6.397721
46 11 17.191554
27 32 8.258555
28 16 11.811767
0 12 26.242372 24.064209
0 9 47.606094 9.401685
1 8 4.449919 37.563732
1 5 38.362151 31.281240
2 12 20.668463 14.134417
3 12 32.786741 4.776186
3 9 36.129894 28.977859
3 7 44.135618 4.293742
3 4 9.378926 37.875224
4 8 26.139658 22.856196
5 7 0.892622 49.955875
6 7 41.410407 36.182016
8 11 16.239754 37.066388
10 12 32.524591 22.545086
