16 20 0 33450 1963 0 10
3 9 18.075431
40 23 18.666852
6 47 4.950336
15 15 1.728515
28 26 13.913103
19 26 12.018565
15 38 11.661083
31 15 16.498365
14 48 2.626096
38 11 5.281507
23 13 7.988955
5 15 18.098048
30 39 16.135446
15 33 9.497898
1 33 2.232709
4 4 0.962258
0 3 41.314044 15.465432
1 15 7.335625 49.514227
2 8 22.079952 15.375807
2 5 22.759914 35.013840
3 7 28.795069 22.861496
3 6 1.208357 35.692172
4 10 32.683946 20.015020
4 7 17.038311 20.407058
4 6 1.866708 28.077277
5 13 14.133833 11.506390
6 14 0.512307 24.354521
6 13 38.478360 5.537974
7 13 25.352133 30.689725
8 11 4.054690 57.275673
9 12 39.305254 57.714893
11 15 6.733142 12.472495
11 14 17.279261 29.730928
11 13 25.976004 26.385133
12 15 34.952214 77.922054
12 13 10.801388 31.902551
