14 15 1 16899 1135 0 10
8 35 19.311967
27 6 15.839947
3 29 18.550286
34 23 4.061115
13 10 4.382907
19 38 0.794414
20 30 6.192688
17 32 11.705310
46 45 8.098110
28 24 10.927944
6 32 1.412560
31 8 19.259445
36 23 1.978790
17 29 10.814011
0 2 22.587586 12.119883
1 11 43.950335 7.557492
2 10 9.371105 4.278185
2 5 40.216987 22.196180
2 4 32.082817 42.705522
3 11 45.028001 16.563075
3 9 12.322600 9.620934
4 11 44.441098 35.239880
5 7 45.569762 12.542272
6 11 45.531085 41.342688
6 10 44.998231 15.760717
6 9 21.204271 19.503424
7 8 17.762396 47.201351
11 13 27.792905 49.732733
12 13 3.471108 26.265351
