18 25 0 41360 997 0 10
41 8 10.066513
27 17 2.898341
13 27 13.989637
42 11 9.252612
48 2 14.509514
7 5 3.544132
22 5 16.222377
39 14 18.950979
33 41 18.660801
45 39 10.299423
11 40 0.977735
40 26 19.166848
43 2 13.591349
31 24 2.534803
39 48 18.334953
27 1 5.667178
23 33 16.214997
12 39 9.727493
0 15 9.685377 15.857307
0 12 29.239730 6.646914
0 4 0.713328 10.079593
0 3 26.834213 4.907699
1 13 39.648736 8.741450
1 5 22.659659 34.073476
1 4 48.210694 39.994093
2 17 12.461074 19.243796
2 10 16.179296 18.767209
2 8 11.898167 34.823548
2 4 17.973407 54.673579
3 7 16.001081 7.437071
4 12 21.625098 6.589053
4 8 11.727910 60.453178
6 15 12.875581 10.986870
6 13 36.447351 36.180541
7 16 38.595110 36.047536
8 16 27.225229 16.824101
8 13 43.284613 30.574284
8 11 43.520612 17.896860
9 14 27.103854 17.941226
9 11 10.420331 18.435690
10 17 46.085782 2.130217
10 16 46.656773 20.250017
11 13 44.202809 11.481113
