18 25 0 4676 488 0 10
41 8 6.592533
27 17 9.240234
13 27 5.145728
42 11 19.510754
48 2 0.301687
7 5 16.462429
22 5 6.539134
39 14 0.296277
33 41 6.073769
45 39 2.697977
11 40 8.414821
40 26 0.332736
43 2 9.587466
31 24 0.689698
39 48 17.507181
27 1 2.428800
23 33 17.174000
12 39 11.428916
0 15 47.104768 22.767037
0 12 35.507882 9.207301
0 4 26.489629 16.002663
0 3 15.790823 4.254379
1 13 19.805778 15.932803
1 5 35.175022 23.753663
1 4 17.402829 34.127898
2 17 28.985779 14.034625
2 10 9.029825 17.409164
2 8 32.527548 34.247617
2 4 35.326273 51.416544
3 7 30.807571 7.575022
4 12 13.241154 8.615811
4 8 29.926065 68.972112
6 15 25.466818 8.876415
6 13 42.039785 24.597149
7 16 31.288457 36.052816
8 16 9.358209 19.861894
8 13 44.815298 19.780030
8 11 6.589133 24.878757
9 14 26.070529 13.979676
9 11 30.742534 25.562536
10 17 0.039762 2.643826
10 16 9.653071 16.595445
11 13 29.870165 10.891894
