14 15 1 10926 340 0 10
8 35 1.747951
27 6 7.139682
3 29 7.500766
34 23 12.879456
13 10 7.343448
19 38 3.328707
20 30 6.606905
17 32 14.355091
46 45 4.153728
28 24 7.176489
6 32 7.247203
31 8 16.786847
36 23 11.965788
17 29 8.909509
0 2 36.263470 12.038033
1 11 14.102564 6.787189
2 10 42.965048 5.389145
2 5 3.880588 36.524598
2 4 25.568807 31.600978
3 11 35.779836 17.407134
3 9 14.046987 10.913803
4 11 34.020333 31.857174
5 7 42.320787 7.760588
6 11 30.104746 25.516439
6 10 20.228158 21.077277
6 9 41.036690 17.685303
7 8 48.810833 35.667815
11 13 24.233894 29.770704
12 13 38.892382 36.174757
