17 22 1 19543 1326 0 10
31 19 9.606012
24 47 13.914504
8 34 9.155696
22 32 9.595574
7 13 16.479600
16 49 11.177255
30 2 14.225276
34 18 19.671350
33 45 10.673598
41 0 19.099644
11 30 18.318813
19 29 8.429550
33 27 2.982585
29 22 8.894270
34 37 7.419344
38 11 15.239858
6 23 13.937700
0 13 33.472584 3.845342
0 7 25.483169 6.200423
0 3 46.692671 18.540317
1 8 4.023522 14.414392
1 3 8.173121 20.424788
2 13 38.683796 40.597609
2 4 13.571249 29.462286
3 14 4.855163 16.301695
4 15 36.687762 53.716949
4 11 14.403625 38.421665
4 10 45.232538 25.236172
5 16 20.000060 50.748150
5 15 12.161495 79.940343
6 10 13.265246 52.419242
7 13 15.556168 10.335905
7 11 34.035148 36.498842
9 12 46.146786 55.773499
10 16 7.658382 10.239918
10 11 37.691335 14.969913
11 16 10.324855 17.663009
12 15 45.607131 32.139622
12 14 15.933357 19.900493
