10 16 1 29517 611 0 10
13 31 0.335905
30 28 11.049953
22 23 12.571763
35 16 18.097769
0 19 0.398597
8 0 10.995159
23 35 6.154843
21 8 6.591163
29 14 9.021987
29 32 2.073348
0 9 6.959074 23.114383
0 2 1.646338 19.925781
1 9 13.151482 4.940765
1 8 15.305702 21.300491
1 6 10.834353 17.104840
2 8 40.135963 21.033118
2 7 41.390839 21.736888
2 6 33.772251 22.827338
3 8 32.341010 10.128352
3 6 10.956532 42.858907
4 9 46.199578 48.559657
5 8 7.827926 44.713877
5 7 39.577906 27.916642
6 9 6.831107 11.446319
7 9 7.870789 28.362247
7 8 28.147594 12.402896
