17 22 1 9642 465 0 10
31 19 1.872587
24 47 7.212376
8 34 8.622147
22 32 12.639987
7 13 10.001568
16 49 17.973274
30 2 1.068094
34 18 7.856961
33 45 8.892704
41 0 14.589953
11 30 1.558144
19 29 16.285461
33 27 9.013965
29 22 4.488639
34 37 8.017309
38 11 3.471322
6 23 0.064790
0 13 37.185604 3.716414
0 7 3.336862 5.036911
0 3 21.566394 17.078735
1 8 46.113595 16.424780
1 3 44.097065 25.775305
2 13 36.617002 45.801204
2 4 30.481984 34.319038
3 14 49.650450 23.737602
4 15 22.898436 32.330232
4 11 46.970536 29.861748
4 10 44.296771 26.395002
5 16 12.043553 38.555058
5 15 9.915948 86.230359
6 10 9.413729 57.239067
7 13 43.256771 10.239776
7 11 31.496607 22.163443
9 12 39.216265 45.305557
10 16 34.450077 14.595302
10 11 23.909346 9.800909
11 16 45.946664 23.069925
12 15 25.246007 22.799904
12 14 49.625920 16.595091
