16 20 0 37278 1311 0 10
3 9 16.111445
40 23 7.207370
6 47 18.778307
15 15 19.297596
28 26 12.034162
19 26 5.773345
15 38 18.097669
31 15 19.436128
14 48 15.812399
38 11 12.827186
23 13 14.493751
5 15 18.106630
30 39 19.749625
15 33 0.119795
1 33 18.687788
4 4 18.628603
0 3 14.540820 21.488254
1 15 34.458310 69.311390
2 8 25.390096 13.288219
2 5 20.141709 29.829034
3 7 11.354410 20.177035
3 6 21.808356 44.783648
4 10 9.501438 25.348347
4 7 31.273873 21.637038
4 6 41.830455 27.429327
5 13 7.605266 12.821870
6 14 24.762035 16.728436
6 13 45.794814 5.619559
7 13 42.429965 27.372953
8 11 6.204063 62.295575
9 12 37.780859 54.006449
11 15 22.811449 11.658505
11 14 37.911594 19.295282
11 13 34.731714 23.585130
12 15 17.656873 55.199655
12 13 26.354924 17.730146
