16 20 0 25733 639 0 10
3 9 18.460269
40 23 13.552943
6 47 3.069510
15 15 0.103519
28 26 3.880031
19 26 11.011135
15 38 11.406522
31 15 17.246930
14 48 9.110482
38 11 15.248607
23 13 10.025850
5 15 12.545248
30 39 19.562778
15 33 2.464387
1 33 12.798164
4 4 7.735328
0 3 21.519751 25.801057
1 15 46.910965 76.604535
2 8 46.105885 8.505823
2 5 28.233675 32.436597
3 7 13.006136 27.665053
3 6 27.704306 24.595547
4 10 33.224069 17.340812
4 7 8.400558 20.215756
4 6 46.325733 23.744677
5 13 26.806503 9.458537
6 14 37.175662 21.958245
6 13 46.629777 6.992383
7 13 44.988453 36.267925
8 11 24.204124 53.355350
9 12 9.988305 29.789872
11 15 47.304283 20.664201
11 14 37.636726 30.058686
11 13 34.258931 38.800214
12 15 9.881220 73.024325
12 13 20.195901 20.191979
