14 15 1 2000 579 0 10
8 35 9.748075
27 6 9.396677
3 29 8.686246
34 23 4.875347
13 10 11.892113
19 38 1.898784
20 30 5.604754
17 32 16.062397
46 45 10.616949
28 24 8.733891
6 32 4.284592
31 8 9.659376
36 23 18.720421
17 29 16.029659
0 2 4.737478 10.602649
1 11 49.173395 8.696923
2 10 20.898714 6.223897
2 5 49.226928 30.936905
2 4 27.299813 34.602714
3 11 49.785120 24.871409
3 9 2.933476 7.854092
4 11 46.762698 19.414713
5 7 27.970096 9.744263
6 11 48.750777 34.560590
6 10 49.984672 25.500664
6 9 4.170350 10.699547
7 8 30.040108 57.294303
11 13 0.852144 38.365628
12 13 22.806131 21.593983
