18 25 1 17767 648 0 10
41 8 9.860399
27 17 6.975746
13 27 0.409854
42 11 14.868720
48 2 7.486417
7 5 0.061995
22 5 5.950383
39 14 14.930300
33 41 2.848915
45 39 8.624650
11 40 11.492510
40 26 0.892216
43 2 12.636168
31 24 8.251228
39 48 11.414377
27 1 12.211885
23 33 17.907581
12 39 15.114144
0 15 35.680834 25.425545
0 12 25.379434 11.930928
0 4 5.984620 11.745658
0 3 10.513095 5.440804
1 13 28.381623 12.515794
1 5 7.010545 39.636575
1 4 9.621205 42.165494
2 17 32.718622 17.929913
2 10 43.165954 25.462264
2 8 11.668963 40.464053
2 4 39.995897 69.241583
3 7 9.222980 7.062350
4 12 14.821007 9.222644
4 8 20.762379 66.731785
6 15 24.620002 12.210850
6 13 26.569646 24.617914
7 16 2.870006 29.956834
8 16 24.000613 13.305457
8 13 37.975747 20.148578
8 11 36.474285 27.979016
9 14 19.483916 14.355294
9 11 48.051356 26.041860
10 17 17.934740 2.237431
10 16 25.898126 22.441848
11 13 13.643587 11.266411
