15 18 1 1500 544 0 10
12 17 6.187052
10 2 17.218126
32 25 1.257570
1 32 6.011531
1 2 8.655958
23 20 5.956185
9 13 5.040323
31 1 5.448339
26 24 5.083163
37 29 8.560584
2 14 10.836281
22 20 13.652594
5 21 18.141607
34 28 16.429433
41 20 2.797332
0 13 33.255666 38.818267
0 5 8.200928 19.100664
1 11 32.332333 29.163296
1 8 31.532804 31.907495
1 4 46.181492 11.348163
2 14 29.232009 16.280921
2 13 35.443473 5.322837
2 9 8.445234 8.069854
3 12 6.060292 11.917984
5 12 15.939931 22.206287
5 8 26.479623 7.770019
6 12 41.321035 14.049795
6 11 49.942200 26.336762
6 10 23.319016 9.674881
7 11 9.485322 40.069765
8 11 24.205567 9.086305
9 13 14.074296 5.865455
12 13 10.144679 49.168441
