15 18 0 39791 1157 0 10
12 17 5.570697
10 2 8.069475
32 25 2.872777
1 32 3.189298
1 2 18.524521
23 20 19.151045
9 13 19.444885
31 1 10.880057
26 24 14.331648
37 29 14.041214
2 14 10.693368
22 20 17.480572
5 21 17.796531
34 28 5.206724
41 20 19.153876
0 13 36.695169 26.058253
0 5 45.740023 15.130815
1 11 37.321061 29.162706
1 8 19.601975 35.186930
1 4 3.518509 9.114308
2 14 10.031737 12.195607
2 13 46.108895 6.972715
2 9 5.702718 9.597722
3 12 45.119302 14.053983
5 12 18.008882 22.673387
5 8 10.762272 9.143060
6 12 18.630747 11.917544
6 11 1.724130 28.523097
6 10 40.292822 13.486530
7 11 8.380975 40.456283
8 11 49.186391 9.976147
9 13 4.530523 6.013143
12 13 12.478472 56.638543
