19 20 1 24858 1588 0 10
9 29 16.173507
1 5 16.329416
4 16 14.985170
29 49 10.782377
43 37 3.506497
14 32 12.536439
11 15 6.337936
35 23 17.686120
18 13 13.827670
14 20 1.456550
41 21 15.924834
36 19 11.224914
49 25 2.478929
20 11 1.535220
36 25 1.044833
44 20 7.307242
49 12 15.757788
26 5 11.365758
29 39 0.449748
0 11 18.459606 41.365702
1 9 9.469509 33.586474
1 3 19.439387 63.790917
2 15 4.130300 64.986378
2 8 37.349701 26.965343
2 5 10.438543 23.594208
3 5 3.348064 35.269464
4 14 4.739412 27.201813
6 13 29.242565 12.235100
6 8 6.329608 10.277222
7 16 24.225628 22.722715
7 11 41.874026 7.928047
10 18 49.979743 34.796289
10 17 48.691055 41.444843
10 15 22.900503 5.652521
10 12 11.208724 17.855526
11 14 34.418530 10.963213
12 15 2.516859 9.995411
12 14 1.508061 14.003059
13 16 48.024980 32.874880
