10 16 0 25842 500 0 10
13 31 15.783298
30 28 6.648102
22 23 4.985361
35 16 19.666097
0 19 19.237817
8 0 6.613876
23 35 5.067257
21 8 16.051787
29 14 16.083205
29 32 0.065139
0 9 49.444556 21.036930
0 2 9.680535 14.341434
1 9 27.380455 7.704400
1 8 38.454753 18.491074
1 6 36.383106 17.132742
2 8 43.739910 17.699689
2 7 23.942136 18.216597
2 6 3.154909 12.610243
3 8 43.751369 10.806998
3 6 21.262206 23.802313
4 9 42.417698 37.661742
5 8 21.716318 44.361061
5 7 35.977005 27.959058
6 9 4.251082 11.840115
7 9 28.459020 38.507167
7 8 41.718854 10.882786
