16 20 1 10092 534 0 10
3 9 11.876678
40 23 4.893019
6 47 16.753369
15 15 13.779627
28 26 10.639869
19 26 8.643722
15 38 3.304173
31 15 16.362246
14 48 18.943533
38 11 0.497640
23 13 6.920707
5 15 9.176302
30 39 7.047107
15 33 5.635803
1 33 8.757701
4 4 1.216718
0 3 26.968028 25.403271
1 15 13.735881 79.072193
2 8 44.998673 9.552596
2 5 38.442737 26.390079
3 7 34.607043 21.344540
3 6 48.797101 43.813196
4 10 29.478421 25.441680
4 7 21.022006 12.387182
4 6 46.204807 32.450654
5 13 18.310643 8.944442
6 14 13.731505 20.162585
6 13 15.172943 5.921626
7 13 26.518024 31.296396
8 11 32.593373 60.279044
9 12 10.007951 52.770623
11 15 35.279932 18.917427
11 14 32.760505 32.075156
11 13 46.218667 40.777207
12 15 2.440966 67.806717
12 13 44.460865 27.354937
