18 25 1 11185 670 0 10
41 8 8.326547
27 17 15.848302
13 27 12.626353
42 11 11.389752
48 2 5.076043
7 5 19.887155
22 5 15.562508
39 14 11.251343
33 41 0.967544
45 39 6.784785
11 40 4.000884
40 26 7.903968
43 2 2.366618
31 24 14.850712
39 48 11.243443
27 1 10.287349
23 33 3.046782
12 39 11.408103
0 15 42.990513 24.129676
0 12 7.239678 10.476959
0 4 47.789756 12.665271
0 3 40.621734 6.027964
1 13 32.530687 12.888045
1 5 8.475093 24.058012
1 4 22.390305 40.849605
2 17 10.710386 23.624609
2 10 10.785955 13.380410
2 8 39.770956 29.504843
2 4 12.847132 76.486984
3 7 48.916523 4.813948
4 12 12.649463 8.260705
4 8 10.715659 71.906672
6 15 43.660258 11.316605
6 13 15.447258 37.521554
7 16 22.063549 43.047210
8 16 5.337849 18.616939
8 13 17.997411 23.913920
8 11 49.781569 31.768275
9 14 47.533521 10.930899
9 11 29.672600 16.228428
10 17 6.352511 1.977744
10 16 20.788512 25.112811
11 13 0.811258 12.379721
