18 25 1 34208 1710 0 10
41 8 11.087814
27 17 14.016679
13 27 9.993907
42 11 12.818119
48 2 17.593601
7 5 0.727101
22 5 5.481237
39 14 6.304880
33 41 12.530159
45 39 0.950499
11 40 8.865464
40 26 11.121260
43 2 18.291206
31 24 17.708649
39 48 0.166428
27 1 4.306994
23 33 1.895047
12 39 12.493706
0 15 45.476925 29.282494
0 12 45.475494 7.659418
0 4 33.057760 15.092227
0 3 9.155661 5.319969
1 13 9.220328 11.628429
1 5 29.250128 28.280337
1 4 38.345008 33.543738
2 17 39.974439 15.483522
2 10 8.275829 18.516798
2 8 34.093397 44.818660
2 4 23.117591 63.689921
3 7 46.201688 7.337193
4 12 32.197659 5.092074
4 8 1.336811 75.608844
6 15 45.210927 11.905347
6 13 36.504638 34.719149
7 16 43.124094 45.052790
8 16 22.536943 20.997159
8 13 16.096230 26.080466
8 11 48.298312 27.045064
9 14 42.318076 16.293463
9 11 40.306230 21.602496
10 17 41.840266 2.281497
10 16 1.053389 22.305894
11 13 22.072862 9.240951
