16 20 0 3918 774 0 10
3 9 17.736068
40 23 1.470669
6 47 5.708449
15 15 9.556925
28 26 5.634026
19 26 6.677301
15 38 7.192147
31 15 0.174082
14 48 13.252181
38 11 8.786858
23 13 8.605341
5 15 8.091961
30 39 14.544593
15 33 9.238017
1 33 1.801639
4 4 8.059738
0 3 25.353727 20.212584
1 15 17.718674 45.725849
2 8 7.425126 13.625454
2 5 1.357773 36.925320
3 7 40.305133 26.091697
3 6 32.583003 42.913305
4 10 18.129342 22.315369
4 7 24.447677 13.289822
4 6 22.550846 25.407562
5 13 35.891079 15.856847
6 14 16.320356 26.534178
6 13 22.374551 8.632628
7 13 7.839636 42.524892
8 11 24.648983 63.351193
9 12 47.108552 47.137068
11 15 6.262533 20.941635
11 14 0.963945 26.722768
11 13 6.963760 30.467326
12 15 48.734332 50.915806
12 13 39.925625 18.844264
