10 16 1 16655 1074 0 10
13 31 18.938858
30 28 10.076768
22 23 7.939979
35 16 12.176132
0 19 17.388646
8 0 0.853706
23 35 5.779890
21 8 11.071937
29 14 0.223328
29 32 8.588187
0 9 48.302582 22.673463
0 2 34.742479 14.275668
1 9 49.395888 7.903819
1 8 43.088108 27.550704
1 6 38.198696 11.871252
2 8 8.452939 20.138022
2 7 18.463199 23.739073
2 6 31.798322 16.622217
3 8 19.857492 6.875941
3 6 21.002797 38.733139
4 9 33.527246 42.374519
5 8 36.517436 48.556898
5 7 39.666332 19.528454
6 9 28.417302 11.893874
7 9 39.210020 34.074768
7 8 38.062761 19.977554
