16 20 0 46071 826 0 10
3 9 0.273518
40 23 3.182790
6 47 3.253284
15 15 18.675715
28 26 16.701287
19 26 19.982907
15 38 7.729578
31 15 6.061417
14 48 2.388076
38 11 7.491447
23 13 3.246006
5 15 15.309902
30 39 13.888937
15 33 2.520594
1 33 16.258833
4 4 0.442435
0 3 28.614795 23.838825
1 15 26.837712 76.803072
2 8 26.781584 14.928307
2 5 45.080898 38.765513
3 7 29.545142 16.522595
3 6 40.910524 37.728235
4 10 5.195529 16.039645
4 7 8.262765 18.902256
4 6 41.025089 22.345637
5 13 4.905723 8.860752
6 14 24.275997 27.050999
6 13 46.952546 7.005927
7 13 28.174281 44.796955
8 11 27.726958 58.304445
9 12 25.874385 49.199428
11 15 23.317818 17.414789
11 14 23.171191 20.094617
11 13 47.070607 20.655312
12 15 28.634018 87.159737
12 13 1.585883 29.775062
