14 15 0 34291 766 0 10
8 35 8.455493
27 6 6.278123
3 29 2.504363
34 23 6.638473
13 10 1.556849
19 38 10.077737
20 30 2.131665
17 32 6.904287
46 45 16.444321
28 24 7.200300
6 32 19.056543
31 8 13.716380
36 23 2.265736
17 29 18.060055
0 2 3.466715 11.997739
1 11 13.851357 7.507928
2 10 34.370307 7.044846
2 5 48.151205 33.606545
2 4 7.301361 24.591335
3 11 8.670208 29.256127
3 9 8.734489 11.091886
4 11 16.296571 30.900212
5 7 6.447672 6.670983
6 11 8.999656 40.334671
6 10 35.884001 20.659922
6 9 28.373017 16.838800
7 8 25.304801 33.779312
11 13 0.786077 48.647279
12 13 2.038108 23.748739
