10 16 0 17139 416 0 10
13 31 2.406310
30 28 13.411409
22 23 3.376797
35 16 15.198015
0 19 0.719654
8 0 16.324077
23 35 6.836770
21 8 2.844209
29 14 2.901990
29 32 19.483800
0 9 43.445684 24.227771
0 2 28.046089 20.064952
1 9 45.226223 5.583288
1 8 25.167868 20.029511
1 6 26.957047 19.068306
2 8 18.780068 20.101212
2 7 30.683231 21.953773
2 6 18.380878 17.367855
3 8 12.262311 6.842600
3 6 44.136565 30.488051
4 9 23.850799 59.496668
5 8 2.047621 39.203563
5 7 29.464222 18.880714
6 9 28.937760 12.458183
7 9 0.112787 43.803741
7 8 12.139085 15.529452
