13 14 1 46160 1058 0 10
36 30 12.895937
28 4 3.664501
28 24 11.009366
31 18 16.167601
4 43 13.332263
8 10 8.007929
15 3 2.470853
32 22 5.078238
1 22 18.163243
33 36 12.079212
46 11 2.085214
27 32 4.728592
28 16 3.668392
0 12 19.217208 16.974664
0 9 20.118627 8.374512
1 8 8.673491 47.743942
1 5 13.141059 27.468587
2 12 45.907812 13.224642
3 12 35.467578 5.667279
3 9 48.530161 35.989036
3 7 2.963928 5.067489
3 4 37.389866 48.233098
4 8 24.701161 36.148898
5 7 25.622771 34.836123
6 7 34.933104 29.590538
8 11 20.727414 45.573633
10 12 11.997934 30.017954
