19 20 0 7091 1069 0 10
9 29 2.137086
1 5 8.256227
4 16 7.694845
29 49 0.778505
43 37 14.268381
14 32 2.574436
11 15 13.237383
35 23 18.436248
18 13 16.843308
14 20 0.450603
41 21 16.024994
36 19 10.360673
49 25 5.660400
20 11 1.020883
36 25 16.728051
44 20 8.173778
49 12 12.686048
26 5 11.054839
29 39 18.216793
0 11 47.442520 46.027391
1 9 28.750272 30.521544
1 3 15.498011 69.311812
2 15 43.038361 65.917518
2 8 25.471069 22.412100
2 5 45.676671 22.570002
3 5 30.450952 36.643504
4 14 32.760048 18.036222
6 13 21.349873 13.024505
6 8 12.212526 9.588415
7 16 16.980012 22.596803
7 11 39.359827 4.310708
10 18 4.827217 35.102643
10 17 1.565456 35.608308
10 15 8.817053 5.473418
10 12 16.472206 17.371107
11 14 23.990097 6.751149
12 15 22.709239 13.466492
12 14 27.210455 23.266908
13 16 17.754555 38.156272
