10 16 0 12213 293 0 10
13 31 2.841503
30 28 19.666568
22 23 0.910261
35 16 19.270108
0 19 14.683074
8 0 3.994388
23 35 5.825338
21 8 12.549259
29 14 19.435500
29 32 16.991747
0 9 38.374324 20.443285
0 2 8.841783 19.439540
1 9 14.496154 5.948161
1 8 46.684239 14.373332
1 6 21.047446 11.024411
2 8 47.409527 13.132950
2 7 35.339088 21.369319
2 6 10.335852 14.938108
3 8 14.796515 8.657167
3 6 15.617963 39.729547
4 9 45.500840 35.237518
5 8 7.714555 32.701678
5 7 1.492066 28.598075
6 9 8.239457 9.082979
7 9 16.289275 41.926851
7 8 46.626067 10.143765
