13 14 1 20250 409 0 10
36 30 9.650285
28 4 8.532947
28 24 13.621781
31 18 2.645558
4 43 1.027918
8 10 13.737642
15 3 0.034025
32 22 9.020981
1 22 7.643824
33 36 5.629693
46 11 1.837800
27 32 2.327872
28 16 4.792640
0 12 20.107959 24.144300
0 9 13.563179 8.060643
1 8 9.574708 50.052534
1 5 1.506302 37.671876
2 12 1.918967 11.710405
3 12 41.586210 6.862428
3 9 49.923637 31.907744
3 7 12.722705 5.749726
3 4 39.035666 66.492876
4 8 11.683956 36.846663
5 7 43.462313 39.224274
6 7 7.434224 32.763113
8 11 36.806202 52.118567
10 12 7.621609 28.599118
